policy,bw_mbit,obj_label,client,iteration,obj_bytes,rtt_nominal_ms,n_conn,n_iterations,fct_ms_mean,fct_ms_median,fct_ms_std,fct_ms_p95,goodput_mbps_mean,goodput_mbps_median,goodput_mbps_std,goodput_mbps_p95,trasferimento_ms_mean,trasferimento_ms_median,trasferimento_ms_std,trasferimento_ms_p95,retrans_mean,retrans_median,retrans_std,retrans_p95,srtt_ms_mean,srtt_ms_median,srtt_ms_std,srtt_ms_p95,iw_applied_mean,iw_applied_median,iw_applied_std,iw_applied_p95,max_cwnd_mean,max_cwnd_median,max_cwnd_std,max_cwnd_p95,retrans_flow_pct,penalties_total
metrics,100,10K,h3,2,10240,22.0,15,1,56.4015,57.207,2.8385,60.0416,1.456,1.432,0.0752,1.5905,29.5359,28.569,2.7203,33.279,0.0,0,0.0,0.0,26.3187,25.627,1.6098,28.4796,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h3,3,10240,22.0,15,1,56.7698,56.946,2.4,60.5309,1.4455,1.4386,0.0627,1.5422,29.8117,29.68,1.2308,31.9064,0.0,0,0.0,0.0,26.4211,26.37,1.1098,28.0564,10.0,10,0.0,10.0,18.0667,18,0.2582,18.3,0.0,0
metrics,100,10K,h3,4,10240,22.0,15,1,55.532,55.535,4.3495,62.1244,1.4835,1.4751,0.1138,1.6266,29.6143,28.837,2.756,33.4157,0.0,0,0.0,0.0,26.3657,25.887,1.7731,29.0346,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h3,5,10240,22.0,15,1,56.9433,56.146,2.5078,60.3593,1.4412,1.4591,0.0627,1.5165,30.5788,30.504,1.5455,33.0635,0.0,0,0.0,0.0,27.1404,27.1,1.165,28.6796,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h3,6,10240,22.0,15,1,56.5599,56.441,3.8313,61.2549,1.4549,1.4514,0.1031,1.6324,30.2827,30.536,1.928,32.8525,0.0,0,0.0,0.0,26.7579,27.235,1.675,28.7372,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h3,7,10240,22.0,15,1,56.2463,56.956,3.4501,61.4043,1.4615,1.4383,0.0887,1.5769,29.2447,29.146,2.8827,33.51,0.0,0,0.0,0.0,26.7188,26.416,1.4854,29.1147,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h3,8,10240,22.0,15,1,56.0641,56.461,2.9404,60.3508,1.465,1.4509,0.0776,1.5818,29.6148,29.369,1.9912,32.9373,0.0,0,0.0,0.0,26.3973,26.058,1.2369,28.5937,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h3,9,10240,22.0,15,1,56.6354,56.401,3.3098,61.605,1.451,1.4525,0.0837,1.5641,29.1475,28.795,3.4229,33.404,0.0,0,0.0,0.0,26.5481,26.176,1.7627,29.0714,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h3,10,10240,22.0,15,1,56.3287,56.179,2.4415,60.3645,1.4569,1.4582,0.0629,1.5402,30.1412,29.624,1.784,33.0825,0.0,0,0.0,0.0,26.45,25.511,1.4019,28.5532,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h4,1,10240,52.0,15,1,129.8331,128.011,5.701,136.5527,0.6321,0.6399,0.028,0.6722,66.2183,66.858,4.0176,71.5541,0.0,0,0.0,0.0,63.5511,63.479,2.3488,66.8602,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h4,2,10240,52.0,15,1,130.7682,131.73,6.7689,140.5492,0.628,0.6219,0.0329,0.6709,65.8728,65.74,4.7427,72.7741,0.0,0,0.0,0.0,64.0925,63.463,3.4184,69.0197,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h4,3,10240,52.0,15,1,128.1815,128.965,6.8875,137.1685,0.6409,0.6352,0.0351,0.7039,64.0066,65.85,6.2192,71.8304,0.0,0,0.0,0.0,63.1234,63.884,3.7736,68.0642,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h4,4,10240,52.0,15,1,128.5637,128.601,5.2045,134.8418,0.6382,0.637,0.0264,0.6768,64.9847,65.125,4.5224,72.6648,0.0,0,0.0,0.0,61.6828,61.247,4.1585,67.7823,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h4,5,10240,52.0,15,1,131.4462,131.054,6.8164,142.215,0.6248,0.6251,0.0336,0.671,65.027,65.514,4.5017,72.7142,0.0,0,0.0,0.0,63.0043,63.44,3.597,67.6562,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h4,6,10240,52.0,15,1,128.1737,127.736,6.9121,138.0249,0.6409,0.6413,0.0358,0.6924,64.1815,64.959,6.2479,72.5074,0.0,0,0.0,0.0,61.7927,62.398,3.264,66.9767,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h4,7,10240,52.0,15,1,127.0739,127.196,5.9383,134.3135,0.646,0.644,0.0305,0.6915,62.9989,61.797,5.0566,70.5029,0.0,0,0.0,0.0,60.9769,61.664,3.4505,65.2829,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h4,8,10240,52.0,15,1,128.0487,128.757,7.4379,140.791,0.6418,0.6362,0.0369,0.6943,65.5361,64.001,5.4491,72.6779,0.0,0,0.0,0.0,63.0322,63.113,3.2152,67.4439,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h4,9,10240,52.0,15,1,128.6155,127.929,5.6289,137.4301,0.6381,0.6404,0.0278,0.6778,64.3405,65.126,5.6478,72.0657,0.0,0,0.0,0.0,61.9048,61.817,3.7086,67.0834,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
metrics,100,10K,h4,10,10240,52.0,15,1,125.0101,124.184,3.5738,130.1608,0.6558,0.6597,0.0188,0.6815,63.5227,63.538,4.1889,69.5853,0.0,0,0.0,0.0,59.8055,59.804,3.0796,64.2278,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h2,1,10240,6.0,15,1,14.0013,13.888,0.2372,14.342,5.8525,5.8986,0.0987,5.9725,7.3662,7.266,0.2129,7.6963,0.0,0,0.0,0.0,6.5967,6.462,0.2405,6.9972,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h2,2,10240,6.0,15,1,14.0107,13.985,0.4079,14.6258,5.8515,5.8577,0.1671,6.0601,7.4596,7.412,0.2844,7.9147,0.0,0,0.0,0.0,6.6391,6.464,0.3176,7.202,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h2,3,10240,6.0,15,1,13.9912,13.976,0.3325,14.4818,5.8582,5.8615,0.1389,6.0578,7.4139,7.373,0.232,7.8256,0.0,0,0.0,0.0,6.6138,6.485,0.3047,7.1858,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h2,4,10240,6.0,15,1,14.0417,13.91,0.4399,14.8429,5.8392,5.8893,0.1769,6.0254,7.4407,7.305,0.3666,8.0883,0.0,0,0.0,0.0,6.589,6.449,0.3016,7.1915,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h2,5,10240,6.0,15,1,13.8575,13.77,0.2329,14.2489,5.9131,5.9492,0.0984,6.0352,7.2777,7.265,0.1691,7.5408,0.0,0,0.0,0.0,6.4723,6.442,0.0898,6.6148,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h2,6,10240,6.0,15,1,13.9573,13.945,0.2465,14.3749,5.871,5.8745,0.1019,5.9929,7.3318,7.312,0.1954,7.5754,0.0,0,0.0,0.0,6.5258,6.448,0.183,6.8768,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h2,7,10240,6.0,15,1,13.884,13.87,0.2473,14.2377,5.9021,5.9063,0.1054,6.0664,7.2597,7.258,0.1116,7.4137,0.0,0,0.0,0.0,6.4647,6.422,0.1747,6.6818,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h2,8,10240,6.0,15,1,14.0537,13.976,0.3234,14.7102,5.8319,5.8615,0.13,5.9631,7.4726,7.465,0.245,7.8893,0.0,0,0.0,0.0,6.6405,6.548,0.2696,7.1551,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h2,9,10240,6.0,15,1,14.1339,13.972,0.4258,15.0221,5.8007,5.8632,0.1667,5.9335,7.4949,7.339,0.4893,8.487,0.0,0,0.0,0.0,6.6194,6.479,0.3357,7.2688,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h2,10,10240,6.0,15,1,13.911,13.898,0.3033,14.3292,5.8914,5.8944,0.1256,6.0394,7.2741,7.193,0.2403,7.6845,0.0,0,0.0,0.0,6.5061,6.448,0.1885,6.8151,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h3,1,10240,22.0,15,1,55.9119,56.681,3.3364,60.7673,1.4701,1.4453,0.0881,1.6081,29.6401,29.486,2.2232,33.0303,0.0,0,0.0,0.0,26.4457,26.77,1.6639,28.8749,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h3,2,10240,22.0,15,1,57.622,58.618,3.0114,61.4009,1.4253,1.3975,0.0751,1.5268,30.8348,31.538,2.2631,33.173,0.0,0,0.0,0.0,27.3604,27.525,1.3359,28.9768,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h3,3,10240,22.0,15,1,55.5145,56.326,3.0988,59.3733,1.4802,1.4544,0.0866,1.6144,29.5543,29.933,2.2323,32.5932,0.0,0,0.0,0.0,26.0793,25.957,1.4795,28.085,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h3,4,10240,22.0,15,1,55.2267,54.858,3.0493,60.1694,1.4874,1.4933,0.0786,1.5775,28.7197,28.809,2.5685,32.2162,0.0,0,0.0,0.0,25.6744,25.083,1.3483,27.7784,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h3,5,10240,22.0,15,1,56.7417,58.05,3.3902,60.7759,1.4488,1.4112,0.0918,1.617,30.0703,29.649,2.3314,33.1963,0.0,0,0.0,0.0,26.8821,26.546,1.359,28.7317,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h3,6,10240,22.0,15,1,57.0289,56.793,3.198,61.4638,1.4408,1.4424,0.0833,1.5688,30.2064,29.537,2.6287,33.4503,0.0,0,0.0,0.0,26.8001,26.708,1.769,29.1288,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h3,7,10240,22.0,15,1,57.0619,56.689,2.8298,60.7248,1.439,1.4451,0.0721,1.5428,30.3561,30.756,2.2187,32.8362,0.0,0,0.0,0.0,26.7582,26.681,1.462,28.6213,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h3,8,10240,22.0,15,1,58.0942,58.737,3.5394,61.7101,1.4153,1.3947,0.0915,1.6007,30.6173,30.626,2.4116,33.4522,0.0,0,0.0,0.0,27.3322,27.496,1.7486,29.0411,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h3,9,10240,22.0,15,1,56.8101,58.001,3.025,60.6071,1.446,1.4124,0.0799,1.5871,29.6032,30.138,2.737,33.3417,0.0,0,0.0,0.0,26.5824,26.665,1.6048,28.5025,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h3,10,10240,22.0,15,1,56.517,56.513,4.0319,62.222,1.4565,1.4496,0.1052,1.6202,30.3678,30.936,2.3322,33.1703,0.0,0,0.0,0.0,26.5898,26.548,1.7068,28.8284,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h4,1,10240,52.0,15,1,129.0345,129.221,6.1343,136.8614,0.6362,0.634,0.031,0.6924,64.6698,65.12,4.6395,71.4157,0.0,0,0.0,0.0,62.7507,62.798,3.8081,67.565,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h4,2,10240,52.0,15,1,129.0592,129.944,5.2966,136.0418,0.6358,0.6304,0.0268,0.6749,65.5222,66.022,5.2888,72.0593,0.0,0,0.0,0.0,62.4716,62.509,3.1137,67.6927,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h4,3,10240,52.0,15,1,130.5557,130.639,5.6983,141.9875,0.6286,0.6271,0.0266,0.6603,64.9023,63.56,3.6518,71.2026,0.0,0,0.0,0.0,63.5177,63.572,2.6338,66.6648,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h4,4,10240,52.0,15,1,128.5057,128.761,5.4668,135.6427,0.6386,0.6362,0.0274,0.6797,64.0183,63.258,4.321,71.2616,0.0,0,0.0,0.0,62.7283,62.99,2.3092,66.7672,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h4,5,10240,52.0,15,1,128.1512,126.506,4.8962,136.2475,0.6401,0.6476,0.0238,0.6674,64.4554,63.568,4.7576,71.8766,0.0,0,0.0,0.0,62.4764,62.091,2.4236,66.0035,10.0,10,0.0,10.0,18.0667,18,0.2582,18.3,0.0,0
static10,100,10K,h4,6,10240,52.0,15,1,127.0193,128.141,6.6782,134.3787,0.6467,0.6393,0.0354,0.7124,63.2811,63.521,4.9469,69.3645,0.0,0,0.0,0.0,60.5102,60.634,3.4232,65.8298,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h4,7,10240,52.0,15,1,128.9997,128.924,4.8558,135.6773,0.6359,0.6354,0.024,0.6751,64.8338,64.583,3.7295,69.8282,0.0,0,0.0,0.0,62.165,62.632,3.1945,66.9171,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h4,8,10240,52.0,15,1,129.1009,130.146,5.4919,136.4117,0.6356,0.6294,0.0276,0.6722,65.3147,65.001,3.7716,70.6299,0.0,0,0.0,0.0,63.0603,62.626,3.046,67.3978,10.0,10,0.0,10.0,18.0667,18,0.2582,18.3,0.0,0
static10,100,10K,h4,9,10240,52.0,15,1,130.4877,131.798,6.1419,137.8607,0.6291,0.6216,0.0302,0.6695,66.5147,65.222,4.877,72.7967,0.0,0,0.0,0.0,64.1013,64.941,3.7311,69.3164,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
static10,100,10K,h4,10,10240,52.0,15,1,127.8843,129.468,5.8527,134.1566,0.6419,0.6327,0.0305,0.6943,64.3261,64.003,4.619,71.2224,0.0,0,0.0,0.0,61.5209,61.469,2.8166,65.8199,10.0,10,0.0,10.0,18.0,18,0.0,18.0,0.0,0
statichigh,100,10K,h2,1,10240,6.0,15,1,13.9176,13.952,0.1938,14.1417,5.8872,5.8716,0.0833,6.0546,7.3177,7.306,0.1524,7.5482,0.0,0,0.0,0.0,6.616,6.592,0.1748,6.9701,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h2,2,10240,6.0,15,1,14.0061,13.957,0.4566,14.7935,5.8545,5.8695,0.1858,6.0618,7.4469,7.292,0.3691,8.0557,0.0,0,0.0,0.0,6.6439,6.558,0.2404,7.0421,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h2,3,10240,6.0,15,1,13.956,14.016,0.2021,14.1741,5.871,5.8447,0.0862,6.0022,7.3361,7.323,0.1368,7.5858,0.0,0,0.0,0.0,6.6097,6.572,0.1315,6.7813,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h2,4,10240,6.0,15,1,13.8755,13.822,0.2777,14.3223,5.9061,5.9268,0.1175,6.054,7.3749,7.318,0.2122,7.7432,0.0,0,0.0,0.0,6.6185,6.511,0.2026,6.9786,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h2,5,10240,6.0,15,1,13.8603,13.805,0.2408,14.2332,5.912,5.9341,0.1017,6.0398,7.2905,7.279,0.1132,7.4793,0.0,0,0.0,0.0,6.5869,6.544,0.1384,6.8103,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h2,6,10240,6.0,15,1,13.9019,13.912,0.1881,14.1582,5.8937,5.8884,0.0798,6.0,7.3545,7.31,0.1644,7.6106,0.0,0,0.0,0.0,6.6203,6.534,0.2022,7.0375,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h2,7,10240,6.0,15,1,13.9281,13.813,0.2991,14.3988,5.8841,5.9306,0.1229,5.9992,7.3698,7.279,0.3089,7.8503,0.0,0,0.0,0.0,6.6494,6.528,0.2393,7.1483,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h2,8,10240,6.0,15,1,13.9357,13.866,0.2029,14.3014,5.8796,5.908,0.0848,5.9703,7.304,7.265,0.1671,7.6136,0.0,0,0.0,0.0,6.6503,6.566,0.2337,7.0984,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h2,9,10240,6.0,15,1,14.1198,13.973,0.4193,14.9896,5.8064,5.8627,0.1656,5.9671,7.4356,7.32,0.366,8.2439,0.0,0,0.0,0.0,6.7049,6.615,0.2336,7.1278,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h2,10,10240,6.0,15,1,14.072,14.005,0.421,14.7606,5.8262,5.8493,0.1673,5.9996,7.4667,7.267,0.4124,8.2253,0.0,0,0.0,0.0,6.7224,6.586,0.2932,7.2391,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h3,1,10240,22.0,15,1,57.0145,56.781,2.44,60.2888,1.4394,1.4427,0.0634,1.5378,29.9411,30.327,2.4551,33.0761,0.0,0,0.0,0.0,26.6075,26.29,1.2184,28.5335,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h3,2,10240,22.0,15,1,55.8185,56.035,3.8443,61.3174,1.4742,1.4619,0.1032,1.62,28.9543,29.214,3.3192,33.4589,0.0,0,0.0,0.0,26.3115,26.037,1.8522,29.1645,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h3,3,10240,22.0,15,1,57.5873,58.48,2.7672,60.1543,1.4257,1.4008,0.0712,1.5355,31.221,31.704,1.9521,33.0918,0.0,0,0.0,0.0,27.2262,27.728,1.4834,28.7029,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h3,4,10240,22.0,15,1,56.9209,56.237,3.236,61.2967,1.4436,1.4567,0.0832,1.5644,30.0381,28.735,2.322,33.1199,0.0,0,0.0,0.0,26.7387,25.687,1.5885,28.8269,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h3,5,10240,22.0,15,1,55.3422,56.14,3.5183,59.3733,1.4861,1.4592,0.0994,1.6698,29.4697,29.813,2.8051,32.7754,0.0,0,0.0,0.0,26.2085,26.244,1.6087,27.9575,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h3,6,10240,22.0,15,1,57.4627,57.35,2.8782,61.4065,1.429,1.4284,0.0715,1.5308,30.7308,29.984,1.874,33.2196,0.0,0,0.0,0.0,26.9179,26.491,1.4371,28.9576,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h3,7,10240,22.0,15,1,55.5109,55.453,3.7337,60.0369,1.4824,1.4773,0.1068,1.6439,29.6265,28.813,3.2569,33.3045,0.0,0,0.0,0.0,26.1422,25.331,1.9005,28.7229,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h3,8,10240,22.0,15,1,55.2556,55.098,2.5924,58.6604,1.4857,1.4868,0.0709,1.6026,29.326,29.677,1.8336,31.6612,0.0,0,0.0,0.0,26.2111,26.104,1.1339,27.5978,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h3,9,10240,22.0,15,1,56.1574,56.1,3.1745,60.9342,1.4631,1.4602,0.0821,1.5894,29.156,28.829,2.0687,33.0846,0.0,0,0.0,0.0,26.1508,25.57,1.5829,28.8188,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h3,10,10240,22.0,15,1,58.6437,58.879,1.6954,60.2994,1.398,1.3913,0.0421,1.4685,30.7685,30.857,1.8752,33.3835,0.0,0,0.0,0.0,27.4937,27.721,1.0835,28.6477,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h4,1,10240,52.0,15,1,128.3839,129.943,6.5563,135.9635,0.6397,0.6304,0.034,0.6984,66.0095,66.732,4.8727,72.9856,0.0,0,0.0,0.0,62.5755,62.51,2.9751,66.362,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h4,2,10240,52.0,15,1,130.0605,130.387,4.7802,137.1465,0.6307,0.6283,0.0232,0.6667,66.2822,65.114,3.352,72.8653,0.0,0,0.0,0.0,63.7087,63.838,2.5958,66.7519,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h4,3,10240,52.0,15,1,127.1512,128.934,6.1124,134.3803,0.6457,0.6354,0.0315,0.7003,62.6767,61.504,5.1315,70.4273,0.0,0,0.0,0.0,61.4466,61.272,3.2513,67.3069,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h4,4,10240,52.0,15,1,128.2055,131.846,8.3258,139.3056,0.6416,0.6213,0.0433,0.7032,66.2621,66.178,5.4983,72.6472,0.0,0,0.0,0.0,62.6149,61.551,3.5174,68.2576,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h4,5,10240,52.0,15,1,127.8709,127.042,6.4223,138.3368,0.6421,0.6448,0.0317,0.6836,63.2374,64.018,4.654,69.5259,0.0,0,0.0,0.0,61.4589,61.558,3.6717,66.535,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h4,6,10240,52.0,15,1,128.5004,127.907,5.9836,138.0622,0.6388,0.6405,0.0294,0.6778,64.9941,64.158,5.1859,72.6663,0.0,0,0.0,0.0,63.5626,63.809,3.362,68.4554,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h4,7,10240,52.0,15,1,128.271,126.33,7.8618,139.591,0.6409,0.6485,0.0388,0.6913,63.9725,62.694,5.4785,72.5747,0.0,0,0.0,0.0,62.1701,61.92,3.7038,67.4663,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h4,8,10240,52.0,15,1,126.8096,127.603,4.7622,133.6474,0.6469,0.642,0.0243,0.6851,63.7975,64.216,4.7386,71.2681,0.0,0,0.0,0.0,62.0032,62.488,3.9912,67.7535,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h4,9,10240,52.0,15,1,127.3574,127.61,6.7147,136.4521,0.6449,0.642,0.034,0.6937,63.801,64.32,5.3491,69.4975,0.0,0,0.0,0.0,62.1113,62.674,2.9759,66.8666,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
statichigh,100,10K,h4,10,10240,52.0,15,1,128.2829,129.631,5.9071,136.7485,0.6399,0.6319,0.0301,0.6868,63.9271,64.441,3.1661,67.7755,0.0,0,0.0,0.0,62.0833,62.878,2.9774,65.5964,24.0,24,0.0,24.0,24.0,24,0.0,24.0,0.0,0
ewma,100,10M,h2,1,10485760,6.0,15,1,944.1069,944.171,10.2804,955.1949,88.8619,88.8463,0.9424,89.6938,937.5247,937.637,10.2644,948.6696,25.3333,26,4.624,29.9,6.9502,7.002,0.1507,7.1631,67.8667,72,16.0083,72.0,72.0,72,0.0,72.0,100.0,0
ewma,100,10M,h2,2,10485760,6.0,15,1,942.1221,944.179,5.4618,947.1228,89.0423,88.8455,0.5214,89.9981,935.5415,937.424,5.453,940.3699,27.6,29,6.1505,32.6,6.9707,6.96,0.1449,7.2044,67.1333,71,15.8108,72.0,71.5333,72,0.5164,72.0,100.0,0
ewma,100,10M,h2,3,10485760,6.0,15,1,942.919,945.571,4.7644,946.9646,88.9664,88.7147,0.4515,89.6758,936.3003,938.904,4.7333,940.4704,28.2,29,5.3612,34.3,6.9506,6.953,0.1639,7.1863,67.8667,72,16.0083,72.0,72.0,72,0.0,72.0,100.0,0
ewma,100,10M,h2,4,10485760,6.0,15,1,943.1841,944.265,3.8391,946.7335,88.9406,88.8374,0.3639,89.7513,936.6015,937.699,3.8067,939.9884,27.1333,28,5.0124,33.9,6.962,6.931,0.1714,7.1917,66.9333,71,15.7501,71.0,71.1333,71,0.3519,72.0,100.0,0
ewma,100,10M,h2,5,10485760,6.0,15,1,947.1299,945.082,8.5129,956.1386,88.5752,88.7606,0.7735,88.9749,940.4462,938.32,8.4717,949.6292,28.0667,29,5.7628,33.0,6.9557,6.958,0.1224,7.1325,66.9333,71,15.7501,71.0,71.1333,71,0.3519,72.0,100.0,0
ewma,100,10M,h2,6,10485760,6.0,15,1,942.2633,944.082,4.6647,948.079,89.0282,88.8547,0.442,89.7397,935.6296,937.444,4.6673,941.4968,27.6,28,3.6214,31.2,6.9738,6.968,0.1282,7.1494,67.8667,72,16.0083,72.0,72.0,72,0.0,72.0,100.0,0
ewma,100,10M,h2,7,10485760,6.0,15,1,943.9791,944.612,9.4806,954.2967,88.8726,88.8048,0.8853,90.2227,937.2566,937.957,9.3977,947.4337,26.2667,28,5.9096,32.0,6.9166,6.909,0.1324,7.1277,66.9333,71,15.7501,71.0,71.2667,71,0.4577,72.0,100.0,0
ewma,100,10M,h2,8,10485760,6.0,15,1,941.9227,942.631,4.731,947.52,89.0604,88.9914,0.4486,89.813,935.3187,935.902,4.7187,940.9323,28.3333,29,5.8513,34.0,6.9467,6.927,0.1075,7.0874,67.4667,72,15.9054,72.0,71.7333,72,0.4577,72.0,100.0,0
ewma,100,10M,h2,9,10485760,6.0,15,1,942.6934,944.729,4.3466,946.1912,88.9873,88.7938,0.4132,89.8187,936.0468,938.01,4.283,939.6984,29.5333,30,4.6731,34.3,7.0169,7.014,0.1012,7.1587,67.8667,72,16.0083,72.0,72.0,72,0.0,72.0,100.0,0
ewma,100,10M,h2,10,10485760,6.0,15,1,943.5313,944.403,9.2391,954.7168,88.9144,88.8245,0.8667,90.352,936.9291,937.947,9.2877,948.1286,25.6667,27,5.8757,32.0,6.9405,6.918,0.1962,7.1942,66.9333,71,15.7501,71.0,71.2,71,0.414,72.0,100.0,0
ewma,100,10M,h3,1,10485760,22.0,15,1,1262.1684,1267.423,32.7287,1283.0556,66.5069,66.1863,1.8621,68.6786,1235.5415,1243.27,32.4967,1257.4594,15.6,10,24.6426,40.3,22.6662,22.652,0.104,22.8168,171.4667,183,44.6684,183.0,183.0,183,0.0,183.0,100.0,0
ewma,100,10M,h3,2,10485760,22.0,15,1,1363.3905,1320.747,102.4063,1513.8213,61.849,63.5141,4.5936,68.5083,1336.281,1292.823,102.938,1487.457,34.8667,42,28.9602,79.3,22.8175,22.641,0.3757,23.5823,147.0,157,37.9586,159.0,158.0,157,3.7033,164.9,100.0,0
